,,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,mean_train_Accuracy,std_train_Accuracy,split0_test_Precision,split1_test_Precision,split2_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Sensitivity,split1_test_Sensitivity,split2_test_Sensitivity,mean_test_Sensitivity,std_test_Sensitivity,rank_test_Sensitivity,split0_train_Sensitivity,split1_train_Sensitivity,split2_train_Sensitivity,mean_train_Sensitivity,std_train_Sensitivity
Malignant,22,1265.912887732188,5.15799336442598,8.917115529378256,0.14081179071795766,0.7053369895641364,0.060352323689972044,6,3,455,0.39199616557695943,"{'colsample_bytree': 0.7053369895641364, 'learning_rate': 0.060352323689972044, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 455, 'subsample': 0.39199616557695943}",0.8735148745686842,0.9063960811756473,0.8273576715921926,0.8690962697568531,0.03241442396390976,4,0.9799910407645215,0.9713378024715548,0.982882861873557,0.9780705683698777,0.004904981128939676,0.9037364776173449,0.91611365797882,0.8175678582182647,0.8791523474091463,0.043824225795734986,2,0.979810669206954,0.9709249084249084,0.9833476198639922,0.9780277324986182,0.005225902624053531,0.9404623120311819,0.9751794428456052,0.9802591709109664,0.9652939198548282,0.017686954591446785,49,0.9945789467322592,0.9918880326940595,0.9956258100351787,0.9940309298204992,0.00157437538188481
Malignant,23,221.081493695577,3.111663596401088,2.179961840311686,0.08954126683695336,0.6328566951830203,0.05105744835271895,9,3,62,0.3130970683160548,"{'colsample_bytree': 0.6328566951830203, 'learning_rate': 0.05105744835271895, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 62, 'subsample': 0.3130970683160548}",0.8540333861792408,0.8752787497084208,0.7993167116280372,0.8428844227982111,0.03199479327429852,35,0.9503042407047932,0.9349455819443084,0.9457988386464868,0.9436828870985295,0.006446189465890242,0.8735909909715556,0.8850254121730508,0.792996027597742,0.8505496524536912,0.04094960704345872,33,0.9456008657809298,0.927902648697546,0.9427049292873816,0.9387361479219525,0.0077511350191473115,0.9536863673296357,0.9745538101034,0.9781187544323383,0.9687823925624371,0.010777084850252494,34,0.9927477548257648,0.9911863906053817,0.9931204869468617,0.9923515441260028,0.0008378223174739178
Malignant,24,1164.277427037557,21.175400254043073,8.9764297803243,0.25747709919278045,0.7862701911092319,0.07897220045370154,9,2,271,0.31987344798942174,"{'colsample_bytree': 0.7862701911092319, 'learning_rate': 0.07897220045370154, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 271, 'subsample': 0.31987344798942174}",0.8745220553949454,0.9053510613482622,0.8260975086111138,0.8686639671076776,0.032615507941282776,6,0.9948764372106913,0.9922699770011989,0.9964972831790303,0.9945478991303068,0.0017413562402104703,0.9028523111612176,0.9167890409784228,0.8158941533446985,0.8785249570693737,0.044635675744651625,5,0.9951678596389752,0.9918222798529601,0.9964514658619475,0.994480535117961,0.0019513503058722983,0.9430294037988248,0.9729157898328992,0.9811875443233834,0.9657048187143775,0.01639131633347329,47,0.998211112857022,0.9980304783475713,0.9992131086835772,0.9984848999627234,0.0005201750745961214
Malignant,25,715.1193698247274,13.361097398195222,3.271608034769694,0.13692795393641155,0.9024894290787043,0.024653832917527416,9,3,107,0.970977768420132,"{'colsample_bytree': 0.9024894290787043, 'learning_rate': 0.024653832917527416, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 107, 'subsample': 0.970977768420132}",0.8491280425254126,0.8733379986004198,0.7946774449495468,0.8390559007756567,0.032890087346775614,38,0.9523620651037779,0.9369562276368149,0.9474545836151209,0.9455909587852379,0.006425977494749349,0.8699559774828592,0.8830883717095092,0.7890235655204703,0.8473681826932644,0.04158882165561418,35,0.9476148465925144,0.9286676258992805,0.9442629622297015,0.9401818115738321,0.008255952842503179,0.9517669363290587,0.9746106858072369,0.9778479788537168,0.9680710125852178,0.011608378718549783,35,0.9932070636867997,0.9931066742164997,0.9934560729494538,0.9932566036175844,0.0001468798198167599
Malignant,26,1307.8489901224773,12.758295157177223,10.459617853164673,0.25430926046626556,0.5562991987091519,0.02335612224711285,7,2,436,0.8043363639287795,"{'colsample_bytree': 0.5562991987091519, 'learning_rate': 0.02335612224711285, 'max_depth': 7, 'min_child_weight': 2, 'n_estimators': 436, 'subsample': 0.8043363639287795}",0.8660915788492026,0.893641240961045,0.8123290612252518,0.8573618964090889,0.03376105955099509,18,0.9658102508585934,0.9533446228056671,0.966665889321611,0.9619402543286238,0.006088058817810721,0.8886771251046578,0.9002008536279187,0.8036726150202977,0.8641963779477572,0.04304003908054036,19,0.9632752307016259,0.9497283490346214,0.9657029462523962,0.9595688419962145,0.0070285098939597375,0.9499063835800332,0.9788536133134648,0.9802204886854491,0.9696552720724435,0.013980792853951589,29,0.9935998936337375,0.9908971171126812,0.9939478800222181,0.9928149635895456,0.0013635431696521975
Malignant,27,347.186373313268,1.5985103631691604,2.305588404337565,0.016754036402838117,0.7317864473426192,0.07776524136223358,4,1,169,0.47747258845058005,"{'colsample_bytree': 0.7317864473426192, 'learning_rate': 0.07776524136223358, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 169, 'subsample': 0.47747258845058005}",0.8611862351953744,0.8852530907394448,0.8051694685846036,0.8505445769343211,0.03354552234045749,28,0.919306219202628,0.9017722605535573,0.9251929759100768,0.9154238185554208,0.009947772046773537,0.8788104973929599,0.8911651198642538,0.7971897446652336,0.8557341105859422,0.041689227561674244,28,0.915182999613322,0.8974436800215837,0.9239000546120114,0.9121755780823056,0.011008129641804806,0.9566420555575181,0.9797636245748541,0.9802591709109664,0.9722178021663762,0.011019580720458923,17,0.986958045761667,0.9827051379896108,0.9886305776708018,0.9860979204740264,0.002494336316095207
Malignant,28,2135.362007300059,6.647220925733718,16.029815912246704,0.46441903202612905,0.6802212854096338,0.04824726018944705,9,3,450,0.8532894431273221,"{'colsample_bytree': 0.6802212854096338, 'learning_rate': 0.04824726018944705, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 450, 'subsample': 0.8532894431273221}",0.873934533246293,0.9058175880569163,0.8237078662173641,0.8678273526283379,0.033794341248868,7,0.9977415260564432,0.9957874406952822,0.9982649658356848,0.9972646441958034,0.001066175388038045,0.9022930869344752,0.9145155276194534,0.8134932085110022,0.8767806929257057,0.04501314791788786,8,0.9977853677375751,0.9952854191317569,0.9981628691593104,0.9970778853428808,0.0012768002113013135,0.9429234229460322,0.9764534586115503,0.9815098962026949,0.9669560660443202,0.01712467255736361,42,0.999292906095512,0.9991752628080455,0.9996875578596556,0.9993852422544043,0.00021909819663838955
Malignant,29,856.8618563810984,0.9885613541582349,4.065685510635376,0.08433259877389905,0.9460580150101785,0.020702026617164686,7,3,189,0.47818072215336516,"{'colsample_bytree': 0.9460580150101785, 'learning_rate': 0.020702026617164686, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 189, 'subsample': 0.47818072215336516}",0.8542851813858062,0.877825985537672,0.7926798532610217,0.8416061753966921,0.03589504939556673,37,0.9274628565029117,0.9105799150024025,0.9267274550500222,0.9215900755184455,0.007791145819283203,0.8689725677287442,0.8820429547473881,0.7861064298342656,0.8457198238267791,0.042475158866820364,37,0.9203871843331669,0.9017200394689631,0.9229485426334887,0.9150185888118729,0.009461455140199535,0.9608930653195322,0.9824367826551853,0.9803752175875186,0.9745651852065916,0.009707710160625275,14,0.9918472677166306,0.9899185110416308,0.9919112201444177,0.991225666300893,0.0009246670147022937
Malignant,30,483.53294070561725,0.9356415933359423,3.705467700958252,0.12134736438530368,0.5373900750370362,0.029163074070148752,4,1,304,0.5386297332487182,"{'colsample_bytree': 0.5373900750370362, 'learning_rate': 0.029163074070148752, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 304, 'subsample': 0.5386297332487182}",0.852373402965588,0.870949381852111,0.7879939138795284,0.8371152039908688,0.035540789447040755,39,0.8943883455278483,0.8785075504177571,0.9076467433128892,0.8935142130861649,0.011912072903547115,0.8628309754125049,0.8748608440441251,0.7813471502590673,0.8396919620133971,0.04153332038202162,40,0.8874950489140165,0.8708204456379341,0.9042685278624603,0.8875280074714702,0.013655142274970918,0.9673814486405011,0.98332404363504,0.981935400683386,0.9775445976292297,0.007211359311348902,9,0.9885293655494181,0.9859733129816096,0.9902680059248288,0.9882568948186187,0.0017638550759611392
Malignant,31,1059.1391002337139,3.974161136693723,7.602207660675049,0.1349925602549084,0.635575601717366,0.06690662827994391,6,2,383,0.5479314156933107,"{'colsample_bytree': 0.635575601717366, 'learning_rate': 0.06690662827994391, 'max_depth': 6, 'min_child_weight': 2, 'n_estimators': 383, 'subsample': 0.5479314156933107}",0.8709875967546395,0.9067879636109167,0.8237265352985653,0.8671742335180728,0.03401270319636287,9,0.9801590264297446,0.9709552666321452,0.9820946339870805,0.9777363090163235,0.004859598475595876,0.8996840175870638,0.9172208479240959,0.8141552169117253,0.8770328979661934,0.04501904603585288,7,0.9799692751068821,0.9702982217459878,0.9826909564531885,0.9776528177686862,0.005317859803249537,0.9421462300255532,0.9742921818657506,0.9802720649861388,0.9655640488626458,0.016743807979360637,48,0.994633338571066,0.9920480563283193,0.9953191538603963,0.9940001829199271,0.001408470642225528
Malignant,32,1699.4146761894226,6.033635720811463,13.865516424179077,0.41523926748752726,0.6176372115369803,0.06288580756668315,9,2,394,0.8534340375809826,"{'colsample_bytree': 0.6176372115369803, 'learning_rate': 0.06288580756668315, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 394, 'subsample': 0.8534340375809826}",0.8752774410146414,0.9073664567296478,0.8235865171895566,0.8687510496557129,0.034509055762199516,5,0.9989547558608332,0.9976721294650562,0.9989365919638068,0.9985211590965655,0.0006004004042715895,0.9037230981051586,0.9160380277632547,0.8131259208643847,0.8776427071837617,0.04588096521694794,6,0.9989311336022609,0.9973226731512014,0.9988324239341533,0.9983620768958718,0.0007360733695181719,0.9429705255472733,0.9765785851599914,0.9819998710592482,0.9671767324938028,0.01726501355683776,40,0.9997159537306758,0.9996122504246782,0.9998495648953898,0.9997259230169145,9.713934837255828e-05
Malignant,33,1549.891371647517,19.012264486752755,7.996413628260295,0.21930210959639895,0.8835574283099588,0.0623568879185717,7,3,335,0.8036370087316764,"{'colsample_bytree': 0.8835574283099588, 'learning_rate': 0.0623568879185717, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 335, 'subsample': 0.8036370087316764}",0.8716124218968572,0.9068905994868206,0.8238105461639705,0.8674448114351826,0.03404106685534728,8,0.9855812304016723,0.9797022751552302,0.9888388796903057,0.9847074617490694,0.0037808278944603366,0.9000112435349674,0.9162945236212902,0.8139848465391036,0.8767764959172404,0.04488034043963014,9,0.9851795190514893,0.9788851402508828,0.9889046337783336,0.9843230976935686,0.0041350256583955365,0.9426054803876545,0.9756116981947651,0.9807491457675198,0.9663159872763712,0.01690255941439228,44,0.9963134420364305,0.9946761367832787,0.9973442418070728,0.9961112735422607,0.0010985900598873707
Malignant,34,461.4674102465312,4.428406074926572,4.10700535774231,0.09220283467571698,0.5660312649738434,0.07274219366188832,8,3,154,0.3740847311588783,"{'colsample_bytree': 0.5660312649738434, 'learning_rate': 0.07274219366188832, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 154, 'subsample': 0.3740847311588783}",0.8676396530821598,0.8965337065547002,0.8203474316011538,0.8615138678957747,0.03139956964796883,13,0.9763840152307003,0.9662528748501346,0.977924955108323,0.9735206150630527,0.005177429206241365,0.8930643547849283,0.9055044128204045,0.8112701920715758,0.8699586688003464,0.04179457263255737,13,0.9752261994347237,0.9641571488369312,0.9775838262618687,0.9723223915111746,0.0058533746398114605,0.9461617267813615,0.9756799490393694,0.979769196054413,0.9671982269532087,0.014973795526536911,39,0.9946816868722276,0.9923681035968389,0.9954406591371968,0.9941634832020877,0.0013067901310605274
Malignant,35,91.60637108484904,0.8439332149537445,1.222605307896932,0.03201998117799017,0.5506007383105735,0.042945317134742055,3,1,71,0.6509940964889052,"{'colsample_bytree': 0.5506007383105735, 'learning_rate': 0.042945317134742055, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 71, 'subsample': 0.6509940964889052}",0.8003357269420871,0.8310800093305342,0.7471739678331731,0.7928710494069057,0.03465496964191728,49,0.7948475063461251,0.7945409336673525,0.8258296215106924,0.8050726871747234,0.014677902642467721,0.7996508610521349,0.8331599293657233,0.7419091989723532,0.7915818166573396,0.03768321041724876,49,0.7908406302213243,0.7879363998833026,0.823682588524222,0.800819872876283,0.016209800812326678,0.9979039342447686,0.9928905370203956,0.9979111598220618,0.9962352560376355,0.0023650256878149714,2,0.9983319836099259,0.9973596100347129,0.9974483891871876,0.9977133276106088,0.0004389547194543302
Malignant,36,1035.5164068539937,15.275140564654947,8.039733250935873,0.07907570287087794,0.539970451018325,0.022824571957966694,5,1,499,0.8360840449903835,"{'colsample_bytree': 0.539970451018325, 'learning_rate': 0.022824571957966694, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 499, 'subsample': 0.8360840449903835}",0.8614100531567658,0.8846932586890599,0.8045253852831633,0.8502180173791886,0.033668449852854075,29,0.934676907570554,0.9164858951571896,0.9386581469648563,0.9299403165642,0.009651551112878184,0.8798690032098552,0.8902732579162147,0.7967999664478789,0.8556599713777016,0.04182233816996731,30,0.9299155876225456,0.9118166488161703,0.9367184850507062,0.9261502404964741,0.010509003796674313,0.955452714876179,0.9802413804870835,0.9798723486557926,0.9718515286377872,0.01160091018962162,18,0.9900100322724911,0.9850870282380166,0.9908408165154601,0.9886459590086559,0.002539296725111604
Malignant,37,228.72502191861471,0.4007527188075793,2.2076191107432046,0.05001245299304069,0.5542397609191555,0.04043798403783754,5,1,126,0.37890572064647143,"{'colsample_bytree': 0.5542397609191555, 'learning_rate': 0.04043798403783754, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 126, 'subsample': 0.37890572064647143}",0.8466660449501072,0.865099136925589,0.7810116775102913,0.8309354531713598,0.03608296039581972,42,0.8902027027027027,0.8754892493433912,0.9005526923346004,0.8887482147935648,0.010283666497631731,0.8545526089612824,0.8685512438410051,0.7750826341215358,0.8327408091473499,0.04115532379481317,42,0.8814745533122621,0.8661974110032362,0.8968599059124294,0.8815106234093092,0.012517937111814117,0.971785541856549,0.9845411836971483,0.9826574688930436,0.9796596223138533,0.00562266764378601,8,0.9910555642851099,0.9884105960264901,0.9905457322718015,0.9900039641944671,0.001145745393325681
Malignant,38,2556.3078560829163,7.910395839038952,17.49900770187378,0.5969420436076237,0.7682707363923412,0.04774820075414855,9,3,489,0.8318608841371462,"{'colsample_bytree': 0.7682707363923412, 'learning_rate': 0.04774820075414855, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 489, 'subsample': 0.8318608841371462}",0.8747272218595542,0.9082995101469559,0.8259201523397026,0.8696560861370803,0.0338179375714288,2,0.9981661564879797,0.9965665075877383,0.9986147711107484,0.9977824783954888,0.0008791103548157595,0.9034857994310742,0.9168828950037907,0.8152751016912867,0.8785612498650568,0.04506790220121746,4,0.9981651486893488,0.9960984467401173,0.998503348685085,0.997588981371517,0.0010629722244193214,0.9424994995348618,0.9767492122715019,0.9820514473599381,0.9670937059985703,0.01753117596653803,41,0.9994621251495776,0.999384524483616,0.9997801333086466,0.9995422609806134,0.0001711585993016669
Malignant,39,141.00872580210367,0.8669468020356177,1.259926398595174,0.007843430751542141,0.746710764233411,0.02154277124354391,3,2,82,0.7376546585949022,"{'colsample_bytree': 0.746710764233411, 'learning_rate': 0.02154277124354391, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 82, 'subsample': 0.7376546585949022}",0.7979390096055209,0.8266853277350128,0.7422546649366651,0.7889678852003209,0.03504384438598292,50,0.7897752725100792,0.7816979926198574,0.8176115295818661,0.7963615982372675,0.015383547471652072,0.7974419260791874,0.8285132189898607,0.7383072327674235,0.7880961811747775,0.037410705240178886,50,0.7865444473000371,0.7770762575867173,0.8162576092251952,0.7932927713706498,0.016692303363646816,0.9984809411099728,0.9945626827131986,0.9975501257172329,0.9968647615896634,0.0016715493397895023,1,0.9987792053956704,0.9984059184125655,0.9985072208850213,0.9985641148977525,0.00015761448633163356
Malignant,40,1223.4389584064484,19.012550347766624,6.280635992685954,0.10189557211596527,0.9177185106189968,0.03543954613933767,5,1,379,0.5400659602612881,"{'colsample_bytree': 0.9177185106189968, 'learning_rate': 0.03543954613933767, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 379, 'subsample': 0.5400659602612881}",0.8636016040287233,0.8925402379286214,0.8135332169627272,0.8565657131127656,0.03263233112807272,22,0.9436314767806481,0.9255641237363489,0.947585177584478,0.938926926033825,0.009585798573675745,0.8846259069171929,0.8991660744889854,0.8046991585966027,0.8628424247307689,0.04152595471968777,22,0.9401724118139972,0.9225205896601841,0.946629151373104,0.9364407176157618,0.010189859114442309,0.9519200197830925,0.9787512370465584,0.9803623235123461,0.9703399419885922,0.013046177766188966,24,0.9899919016595554,0.9844777074767965,0.9908408165154601,0.988436808550604,0.002820877533984955
Malignant,41,1781.5934296449025,6.074366140904011,14.251390854517618,0.47485002512769975,0.6241062882918812,0.010840986220858422,8,3,471,0.6846387956326668,"{'colsample_bytree': 0.6241062882918812, 'learning_rate': 0.010840986220858422, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 471, 'subsample': 0.6846387956326668}",0.8617364543504616,0.8847585724282715,0.8028078298126557,0.8497763844570092,0.03450540272853113,30,0.9574529640137375,0.9421811073946044,0.952053356964623,0.9505624761243215,0.006323208331684333,0.8812536034027,0.8905636190712484,0.7951421577857277,0.8556661627954113,0.04295079969699172,29,0.9530460382957021,0.9355100809025803,0.9490783715687574,0.9458781635890133,0.007508148851239782,0.9539572072867724,0.9799228765455973,0.9801302301592418,0.9713325404400917,0.012290978329686418,20,0.9938597657524809,0.9921096038799576,0.9938437326421034,0.993271034091514,0.0008212812621726941
Malignant,42,1460.126404762268,6.704824688602694,6.479571104049683,0.25254026984952216,0.9488385367942325,0.025683223202134925,7,2,283,0.9475944441070652,"{'colsample_bytree': 0.9488385367942325, 'learning_rate': 0.025683223202134925, 'max_depth': 7, 'min_child_weight': 2, 'n_estimators': 283, 'subsample': 0.9475944441070652}",0.8621654387764618,0.8901142990436203,0.8087165940128257,0.8536733284815914,0.03376508082043288,26,0.9553204793190981,0.9407769209596984,0.9551129871038455,0.9504034624608807,0.006807519822976929,0.8827779657502101,0.8961021393490386,0.800227289467869,0.8597149208031858,0.04240013809904333,26,0.9512223360715051,0.93537191523995,0.9530183085924923,0.9465375199679825,0.007929246539700589,0.9524263727464349,0.9796157477448784,0.9805686287151054,0.9708657073273064,0.013049121666597347,22,0.9930559752456698,0.9902877963514611,0.9932824939825958,0.9922087551932423,0.0013614673061094612
Malignant,43,1248.3182448546092,11.337962701034371,10.45295246442159,0.4860532086845912,0.6294137664615401,0.02370577791078269,9,2,296,0.5715929833346346,"{'colsample_bytree': 0.6294137664615401, 'learning_rate': 0.02370577791078269, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 296, 'subsample': 0.5715929833346346}",0.8661475333395505,0.8909260555166784,0.8146160236723949,0.8572374927690384,0.03178088495953546,19,0.9787218157383903,0.9689166305123648,0.97717403978452,0.9749374953450917,0.004304030096031765,0.8893879532964001,0.8981331550411082,0.8051967287692682,0.8642520277165919,0.04189651475561619,18,0.9770129254120716,0.9652939946845044,0.9761929066430751,0.9728332755798837,0.005341577482975755,0.9490114341564513,0.9779436020520754,0.9813422732254529,0.9694272394922372,0.014507892738700453,32,0.9958722637883312,0.9947561486004087,0.9959729679688947,0.9955337934525449,0.000551412712969214
Malignant,44,1060.6532775561016,15.199425929386848,6.495232343673706,0.12988461101542673,0.8116419025799717,0.033845266246179784,6,2,325,0.427948024970975,"{'colsample_bytree': 0.8116419025799717, 'learning_rate': 0.033845266246179784, 'max_depth': 6, 'min_child_weight': 2, 'n_estimators': 325, 'subsample': 0.427948024970975}",0.8657185489135503,0.8949848378819687,0.8141959693453686,0.8583073640734727,0.03339200148963586,17,0.9541445796625355,0.9371754859837935,0.9553695109722254,0.9488965255395182,0.008303099436496025,0.8876709617837196,0.9024697580645161,0.8054272272611681,0.8652017111157589,0.04268229933587957,17,0.9509105763603599,0.9338745275712065,0.9541769827802042,0.9463206955705902,0.008901223740833346,0.950754230402374,0.9776250981105891,0.9801173360840694,0.9694941627118724,0.013294935468618693,30,0.9918110064907595,0.9870011570939708,0.9922873079059433,0.9903664904968913,0.002387581404425161
Malignant,45,206.8251051902771,4.36756826998963,1.868729591369629,0.08110145473531892,0.7442863060744732,0.0659090123106825,9,3,50,0.309291808138489,"{'colsample_bytree': 0.7442863060744732, 'learning_rate': 0.0659090123106825, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 50, 'subsample': 0.309291808138489}",0.8516366688426746,0.877825985537672,0.8018930448337985,0.8437925693705798,0.03148845440867965,34,0.9524273928624757,0.9373527586898615,0.9478090529605186,0.945863068170952,0.0063061499855541,0.8733688242550153,0.8882442684711426,0.7952410901467505,0.8522964950661244,0.04078519212576866,32,0.9482082753603944,0.9306646324901903,0.9447899353901357,0.9412209477469068,0.007593774023828408,0.950471614794927,0.9735414225751043,0.978221907033718,0.9674072038962038,0.012131024295562306,38,0.9926027099222801,0.9911925453605456,0.9932998518792816,0.9923650357207024,0.000876566012174219
Malignant,46,998.2377972602844,0.09410528382560082,7.29863961537679,0.11538631632127028,0.6200945916373138,0.0409366088877882,5,3,440,0.6490448646690588,"{'colsample_bytree': 0.6200945916373138, 'learning_rate': 0.0409366088877882, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 440, 'subsample': 0.6490448646690588}",0.8653268674811153,0.8963657569395848,0.8173417095277656,0.8596851343870322,0.03250344043230308,15,0.9530993355233687,0.9368302707140824,0.9567827242834822,0.9489041101736445,0.0086689114142046,0.8896419804957874,0.9047513649107275,0.808635207204522,0.8676883882123936,0.042195985994281156,15,0.9507578613980846,0.9350219942633821,0.9566484639351402,0.9474761065322023,0.009128836503654258,0.9474805996161138,0.9764534586115503,0.9794855264006189,0.9678013805112389,0.014427377817946428,36,0.9905599941982038,0.9851178020138359,0.9913094797259767,0.9889957586460055,0.0027591475579516983
Malignant,47,313.6195632616679,0.5801987984790201,1.945038080215454,0.005791212044295598,0.8242503756935224,0.047446824124389386,4,2,130,0.7193193095687189,"{'colsample_bytree': 0.8242503756935224, 'learning_rate': 0.047446824124389386, 'max_depth': 4, 'min_child_weight': 2, 'n_estimators': 130, 'subsample': 0.7193193095687189}",0.8448102210202368,0.8648005598320504,0.7823091786537726,0.8306493247992436,0.0351312011356975,43,0.876577198745707,0.862165805961028,0.8921387094517386,0.8769605713861578,0.012239389060241725,0.8507870617730467,0.8677264577135358,0.7744413407821229,0.8309964300385653,0.04057064674819238,43,0.8685589149177598,0.8527154820153048,0.8878233026610296,0.8696992331980313,0.014355370933517917,0.9750473969924989,0.9853829441139335,0.9866675262716782,0.9823640885159115,0.005202060228246128,6,0.9899616839713294,0.9889706787463994,0.9914657007961488,0.9901326878379592,0.0010257405451625863
Malignant,48,668.9612993399302,8.794309340553028,3.5455198287963867,0.18061077978134824,0.8301787546072792,0.039679828563396496,3,2,408,0.40475999521717765,"{'colsample_bytree': 0.8301787546072792, 'learning_rate': 0.039679828563396496, 'max_depth': 3, 'min_child_weight': 2, 'n_estimators': 408, 'subsample': 0.40475999521717765}",0.851133078429544,0.880802425938885,0.8000541403354834,0.8440040555586656,0.03334487336794758,33,0.9002305136628341,0.8835038416861434,0.9125160327417737,0.8987501293635837,0.011890345123031536,0.8636411576105298,0.8849101452839081,0.7915043880147479,0.8466960251015815,0.03996781665123853,36,0.8945307579831656,0.8783652893653554,0.9110354652310549,0.8946438375265253,0.013337783124424612,0.964272676958585,0.9824595329367201,0.9826574688930436,0.9764602548340297,0.008621433656819383,11,0.9871756131168941,0.9823358526797804,0.9879478337344936,0.9858197665103893,0.0024835891843449243
Malignant,49,362.17986671129864,18.82567002119903,1.8487314383188884,0.1456872989852266,0.8357347861334496,0.017277099716382676,6,2,96,0.8759823294816464,"{'colsample_bytree': 0.8357347861334496, 'learning_rate': 0.017277099716382676, 'max_depth': 6, 'min_child_weight': 2, 'n_estimators': 96, 'subsample': 0.8759823294816464}",0.8313997948335354,0.8537811989736412,0.7712290789608789,0.8188123184484378,0.03485416930590191,46,0.8700304240704794,0.8546410460955687,0.8867703644970966,0.8704806115543816,0.013120601531298943,0.8369460015324435,0.8589386862764583,0.7674036435491839,0.8211065031249691,0.039008221635778585,46,0.8606305196677062,0.8440337649136228,0.8835399637514652,0.8627347494442646,0.01619682631192915,0.9775556105085903,0.9832102922273663,0.9814712139771775,0.980745056095048,0.0023651484721320263,7,0.9923730554917627,0.9914264260567714,0.9900307813367895,0.9912767542951079,0.0009620683556600001
NAT,0,1498.9168589115143,6.542217735262424,13.394667228062948,0.10293303401838949,0.5472089323504455,0.06225651185185978,9,2,383,0.8827693948885553,"{'colsample_bytree': 0.5472089323504455, 'learning_rate': 0.06225651185185978, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 383, 'subsample': 0.8827693948885553}",0.8641145201902453,0.9033636575693959,0.8658066443259995,0.877760983286371,0.01811662013400835,2,0.9993373898760639,0.9958340914074053,0.9954012266504979,0.9968575693113223,0.0017623801140180461,0.7636995637949836,0.8543241307979951,0.4062768919260947,0.6748204858558093,0.193396545576565,2,0.9955426936766124,0.9736383763837638,0.9768321624098311,0.9820044108234024,0.009661397216248972,0.5022636604061141,0.5574127906976745,0.751991005340579,0.6038505805280368,0.10710877579974279,49,0.9997327721548586,1.0,1.0,0.9999109240516195,0.0001259724142809195
NAT,1,884.7694978713989,2.978496114613993,4.129997809727986,0.05139275583882292,0.877467449082268,0.07004392237177187,3,1,464,0.6569794777873541,"{'colsample_bytree': 0.877467449082268, 'learning_rate': 0.07004392237177187, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 464, 'subsample': 0.6569794777873541}",0.8499393826354565,0.8938278516445066,0.7733666887584127,0.8390559007756567,0.049771109668204416,21,0.9250877258473944,0.9049165185506557,0.9016161003707935,0.9105401149229478,0.01037458200755732,0.6214168554245099,0.6869458011285504,0.2807464225860513,0.5297543312630816,0.1780366556859502,23,0.6591393658726702,0.6244469026548672,0.6698628091770209,0.6511496925681861,0.01938259186214164,0.7132547402393653,0.7520245016611296,0.8161716480839502,0.7604675842958574,0.04243796209541451,2,0.960383471957778,0.9584621914983931,0.9713034902460732,0.9633830512340814,0.005655253914600991
NAT,2,237.76476470629373,1.0330309097393058,1.8414044380187988,0.06009735968076347,0.7068552667765633,0.017503553740903177,8,2,56,0.5359780834014345,"{'colsample_bytree': 0.7068552667765633, 'learning_rate': 0.017503553740903177, 'max_depth': 8, 'min_child_weight': 2, 'n_estimators': 56, 'subsample': 0.5359780834014345}",0.8081227268488296,0.8163657569395848,0.6861727450083545,0.770238917190717,0.05951861185813697,43,0.8716869493803195,0.8412849472147192,0.8184044215386768,0.8437921060445719,0.02182462412578111,0.5316585116482875,0.4923996646374804,0.20940658004710888,0.41120439448218404,0.14354147079726937,43,0.5225103830179972,0.49184927427192077,0.5169167628575093,0.5104254733824758,0.01333237979935047,0.6526513962974584,0.7012043189368771,0.7746650426309378,0.7094878720727699,0.05015538863644253,32,0.9455523265524267,0.951397732096295,0.969475380655714,0.955475146434812,0.010183225100564842
